brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score,low_light_defect_interaction,visual_complexity,clutter_score,log_furniture_density,is_wet_room,is_outdoor,location,scene_category,__description_text__,repair_cost_target
0.5195,0.2255,1.0,0.2496,0.0,0.0683,0.1904,2.3186,0.5659,2.0,0.0319,0.0,0.0,0.3647,0.01384779,0.047523840000000005,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,100279.1
0.4108,0.2334,1.0,0.1206,0.0,0.0517,0.19,2.3186,0.4317,0.0,0.0832,0.0,0.0,0.3454,0.04728256,0.022914,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,87628.9
0.5135,0.2846,1.0,0.2535,1.0,0.3333,0.2251,2.3186,0.4458,3.0,0.0616,0.0,0.0,0.388,0.034138720000000004,0.05706285,1.0,0.0,0.0,1.0,frontyard,topiary_garden,room_type=frontyard; scene=topiary_garden; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,110275.74
0.612,0.2322,1.0,0.2602,1.0,0.0035,0.2242,2.3186,0.6205,0.0,0.0824,1.0,5.3333,0.3931,0.031270799999999994,0.05833684,2.0,1.8458214273265856,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,122839.55
0.5099,0.2789,1.0,0.1973,2.0,0.2137,0.1967,2.3186,0.4531,2.0,0.0613,0.0,0.0,0.3859,0.033524969999999994,0.03880891,2.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,107910.88
0.6341,0.2768,1.0,0.1661,0.0,0.0026,0.1786,2.3186,0.5635,5.0,0.0913,0.0,0.0,0.4207,0.039852450000000005,0.02966546,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,131463.13
0.4229,0.1957,1.0,0.1878,4.0,0.0958,0.2138,2.33,0.5371,1.0,0.0704,2.0,12.0119,0.3412,0.03258816,0.040151639999999995,6.0,2.565864323367925,0.0,1.0,frontyard,residential_neighborhood,room_type=frontyard; scene=residential_neighborhood; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,141773.54
0.521,0.2624,1.0,0.1178,1.0,0.1178,0.2049,2.3186,0.4964,0.0,0.0897,0.0,0.0,0.3966,0.045172920000000005,0.02413722,1.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,112173.66
0.5621,0.2113,1.0,0.1486,0.0,0.0943,0.2254,2.3186,0.624,2.0,0.057,0.0,0.0,0.4045,0.021432,0.03349444,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,110680.93
0.3942,0.3169,1.0,0.1959,1.0,0.1565,0.1771,2.3097,0.1962,2.0,0.0653,1.0,5.3476,0.3342,0.052488139999999996,0.03469389,2.0,1.8480767887065501,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,155199.06
0.5872,0.2841,0.5462,0.0604,0.0,0.0006,0.1812,2.3186,0.5161,0.0,0.0453,0.0,0.0,0.559,0.02192067,0.010944480000000001,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,77661.63
0.5902,0.3355,1.0,0.1837,1.0,0.1358,0.1911,2.3186,0.4314,3.0,0.1294,1.0,5.3333,0.4129,0.07357683999999999,0.03510507,2.0,1.8458214273265856,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,136926.85
0.4652,0.176,1.0,0.323,0.0,0.1444,0.2013,2.33,0.6216,0.0,0.0765,0.0,0.0,0.3405,0.028947599999999997,0.0650199,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,95262.13
0.5751,0.3353,1.0,0.0982,0.0,0.0943,0.1648,2.3186,0.4169,0.0,0.0899,0.0,0.0,0.4198,0.05242068999999999,0.01618336,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,96204.86
0.457,0.1633,1.0,0.2357,1.0,0.1683,0.2357,2.33,0.6427,3.0,0.098,1.0,6.006,0.3525,0.035015399999999995,0.05555449,2.0,1.946766924775295,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,154783.67
0.5291,0.3436,1.0,0.1589,4.0,0.0966,0.1848,2.3186,0.3506,2.0,0.0605,3.0,15.9999,0.3895,0.039288699999999996,0.02936472,7.0,2.8332074616859737,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=poor lighting; clutter=moderate clutter; furnishing=average furniture,143425.17
0.2439,0.1447,1.0,0.1864,1.0,0.0992,0.1917,2.33,0.4064,0.0,0.1706,0.0,0.0,0.2702,0.10126816000000001,0.03573288,1.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,112601.27
0.5022,0.2884,1.0,0.1872,3.0,0.064,0.1847,2.3186,0.4257,2.0,0.11,2.0,10.6666,0.3698,0.063173,0.034575840000000004,5.0,2.456730058519263,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=moderate clutter; furnishing=average furniture,158599.82
0.6742,0.1692,1.0,0.2208,1.0,0.0,0.1983,2.33,0.749,3.0,0.0398,1.0,6.006,0.4255,0.0099898,0.04378464,2.0,1.946766924775295,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=good lighting; clutter=low clutter; furnishing=minimal furniture,121128.37
0.5402,0.251,1.0,0.1293,0.0,0.2315,0.2117,2.3186,0.5355,3.0,0.0223,0.0,0.0,0.4134,0.01035835,0.02737281,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,110528.78
0.5903,0.2821,0.328,0.0589,0.0,0.103,0.1761,2.3186,0.5221,0.0,0.0199,0.0,0.0,0.6362,0.00951021,0.010372290000000001,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,87103.11
0.5128,0.2184,0.9642,0.0747,0.0,0.0784,0.1706,2.3186,0.5741,1.0,0.0639,0.0,0.0,0.4088,0.027215009999999994,0.012743820000000001,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,99016.72
0.5914,0.2551,1.0,0.2319,0.0,0.1263,0.2229,2.3333,0.5688,5.0,0.0495,0.0,0.0,0.4028,0.021344400000000003,0.051690509999999995,0.0,0.0,0.0,1.0,frontyard,doorway/outdoor,room_type=frontyard; scene=doorway/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,120362.38
0.3918,0.302,1.0,0.1402,0.0,0.1497,0.1835,2.3186,0.2293,0.0,0.0588,0.0,0.0,0.3437,0.045317159999999995,0.025726699999999998,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,123105.74
0.4966,0.2433,1.0,0.1637,1.0,0.2958,0.1777,2.3059,0.5101,1.0,0.0732,0.0,0.0,0.3955,0.03586068,0.029089490000000003,1.0,0.0,0.0,1.0,frontyard,yard,room_type=frontyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,109464.5
0.5351,0.2343,1.0,0.1028,0.0,0.0021,0.1941,2.3186,0.5621,0.0,0.0392,0.0,0.0,0.3937,0.01716568,0.01995348,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,97645.87
0.5022,0.2862,1.0,0.1535,2.0,0.0105,0.2022,2.3186,0.4302,0.0,0.0469,2.0,10.6666,0.3712,0.026723619999999997,0.031037699999999998,4.0,2.456730058519263,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=average furniture,129725.38
0.5568,0.3315,1.0,0.0695,0.0,0.0109,0.1704,2.3186,0.4046,0.0,0.0173,0.0,0.0,0.4099,0.010300419999999998,0.0118428,0.0,0.0,0.0,1.0,frontyard,manufactured_home,room_type=frontyard; scene=manufactured_home; condition=low defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,88046.62
0.5206,0.2323,1.0,0.1414,2.0,0.276,0.194,2.3186,0.5539,3.0,0.0145,2.0,10.6666,0.4076,0.0064684500000000015,0.0274316,4.0,2.456730058519263,0.0,1.0,frontyard,manufactured_home,room_type=frontyard; scene=manufactured_home; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=average furniture,138523.86
0.6887,0.2716,1.0,0.1209,0.0,0.0241,0.169,2.3097,0.6056,0.0,0.0321,0.0,0.0,0.4537,0.012660239999999998,0.0204321,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,78537.83
0.5041,0.257,1.0,0.0853,0.0,0.0904,0.1585,2.3186,0.4901,1.0,0.0743,0.0,0.0,0.3936,0.03788557000000001,0.01352005,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,105902.1
0.5232,0.2492,1.0,0.1634,4.0,0.0217,0.2001,2.3097,0.5237,0.0,0.0465,1.0,5.3476,0.3788,0.022147949999999996,0.03269634,5.0,1.8480767887065501,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,104565.63
0.6156,0.2568,1.0,0.1941,0.0,0.004,0.1874,2.3186,0.5828,0.0,0.0411,0.0,0.0,0.4078,0.01714692,0.03637434,0.0,0.0,0.0,1.0,frontyard,oast_house,room_type=frontyard; scene=oast_house; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,98784.23
0.5435,0.3432,1.0,0.1427,1.0,0.2452,0.1769,2.3186,0.3686,0.0,0.0477,0.0,0.0,0.4134,0.030117779999999997,0.02524363,1.0,0.0,0.0,1.0,frontyard,schoolhouse,room_type=frontyard; scene=schoolhouse; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,92157.68
0.5361,0.2149,1.0,0.1445,1.0,0.0008,0.219,2.3186,0.5992,2.0,0.0146,0.0,0.0,0.3856,0.005851680000000001,0.0316455,1.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,92469.45
0.6433,0.2701,1.0,0.1011,0.0,0.0064,0.171,2.3186,0.5801,2.0,0.017,0.0,0.0,0.4378,0.007138300000000001,0.0172881,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,98274.24
0.6409,0.2396,1.0,0.0914,0.0,0.0083,0.1661,2.3186,0.6262,1.0,0.0508,0.0,0.0,0.4389,0.01898904,0.015181539999999999,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,92889.1
0.309,0.2214,1.0,0.1399,0.0,0.0199,0.1966,2.3097,0.2834,1.0,0.1113,0.0,0.0,0.2976,0.07975758,0.02750434,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,115873.35
0.67,0.2286,1.0,0.1458,0.0,0.2128,0.2061,2.3186,0.6588,0.0,0.0548,0.0,0.0,0.4601,0.018697759999999997,0.030049380000000004,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,100403.45
0.3961,0.1962,1.0,0.21,1.0,0.1474,0.2154,2.3186,0.5048,0.0,0.0617,1.0,5.3333,0.3312,0.03055384,0.045234,2.0,1.8458214273265856,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,99903.42
0.6472,0.2747,1.0,0.2172,1.0,0.0867,0.2002,2.3186,0.5755,0.0,0.0381,1.0,5.3333,0.4241,0.01617345,0.04348344,2.0,1.8458214273265856,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,116498.65
0.4592,0.288,1.0,0.187,3.0,0.0289,0.1793,2.3333,0.3727,1.0,0.0525,2.0,14.2348,0.3492,0.03293325,0.0335291,5.0,2.7235822846849467,0.0,1.0,frontyard,doorway/outdoor,room_type=frontyard; scene=doorway/outdoor; condition=medium defects; lighting=poor lighting; clutter=moderate clutter; furnishing=average furniture,139330.55
0.5055,0.2122,1.0,0.1459,0.0,0.0985,0.2413,2.32,0.5803,3.0,0.0787,0.0,0.0,0.3829,0.03303039,0.03520567,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,123313.89
0.4458,0.3179,1.0,0.1541,0.0,0.121,0.1893,2.3186,0.2869,2.0,0.097,0.0,0.0,0.3596,0.06917070000000002,0.029171129999999997,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,145482.55
0.5279,0.2045,1.0,0.2275,0.0,0.0483,0.218,2.3186,0.6125,4.0,0.0737,0.0,0.0,0.3705,0.028558749999999997,0.049595,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,122903.46
0.4974,0.3199,1.0,0.1147,0.0,0.102,0.1818,2.3186,0.3569,1.0,0.0525,0.0,0.0,0.3862,0.03376275,0.02085246,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,100190.79
0.5068,0.3098,1.0,0.1518,0.0,0.0614,0.1907,2.3097,0.3887,2.0,0.0734,0.0,0.0,0.3785,0.04486942,0.02894826,0.0,0.0,0.0,1.0,frontyard,schoolhouse,room_type=frontyard; scene=schoolhouse; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,122995.13
0.5106,0.2665,1.0,0.1526,2.0,0.1052,0.1851,2.3186,0.4781,0.0,0.0574,0.0,0.0,0.3842,0.02995706,0.02824626,2.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,115272.91
0.6944,0.2804,1.0,0.1228,0.0,0.3521,0.1552,2.3186,0.5961,1.0,0.0127,0.0,0.0,0.4884,0.00512953,0.019058560000000002,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,94323.51
0.4988,0.2162,0.5934,0.1105,1.0,0.0923,0.2006,2.3186,0.5666,1.0,0.0322,0.0,0.0,0.5086,0.01395548,0.0221663,1.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,86705.14
0.5289,0.2883,1.0,0.1306,0.0,0.2775,0.1964,2.3186,0.4549,1.0,0.0379,0.0,0.0,0.4132,0.02065929,0.025649839999999997,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,92703.69
0.6332,0.3417,0.6077,0.0637,0.0,0.0659,0.1659,2.3186,0.4604,0.0,0.0227,0.0,0.0,0.5648,0.012248920000000003,0.01056783,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,80525.83
0.5445,0.2818,1.0,0.1779,1.0,0.3811,0.2044,2.3097,0.4824,1.0,0.0119,0.0,0.0,0.4203,0.006159440000000001,0.03636276,1.0,0.0,0.0,1.0,frontyard,residential_neighborhood,room_type=frontyard; scene=residential_neighborhood; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,101714.72
0.5867,0.2175,0.6896,0.1118,1.0,0.006,0.196,2.3186,0.6292,0.0,0.032,0.0,0.0,0.506,0.0118656,0.0219128,1.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,96491.9
0.6418,0.2472,1.0,0.2516,1.0,0.1219,0.2213,2.3186,0.6148,3.0,0.0923,1.0,5.3333,0.4186,0.035553959999999996,0.05567908,2.0,1.8458214273265856,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,131558.46
0.5071,0.3199,1.0,0.0602,0.0,0.0002,0.1728,2.3186,0.3692,1.0,0.0533,0.0,0.0,0.3908,0.03362164,0.01040256,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,109785.77
0.5026,0.2162,1.0,0.1835,2.0,0.0905,0.2211,2.3186,0.5699,4.0,0.0707,0.0,0.0,0.3734,0.030408070000000002,0.04057185,2.0,0.0,0.0,1.0,frontyard,residential_neighborhood,room_type=frontyard; scene=residential_neighborhood; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,130863.42
0.6957,0.1972,1.0,0.1685,0.0,0.0858,0.2031,2.3186,0.7165,0.0,0.0774,0.0,0.0,0.4531,0.021942899999999998,0.034222350000000006,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=good lighting; clutter=low clutter; furnishing=minimal furniture,94893.72
0.5023,0.2067,1.0,0.2629,6.0,0.0155,0.211,2.3186,0.5885,3.0,0.0442,6.0,31.9998,0.3499,0.0181883,0.055471900000000005,12.0,3.496501500842054,0.0,1.0,frontyard,doorway/outdoor,room_type=frontyard; scene=doorway/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=furniture packed,163982.87
0.53,0.2279,0.9104,0.1314,0.0,0.0545,0.2106,2.3186,0.57,0.0,0.0671,0.0,0.0,0.418,0.028853000000000007,0.02767284,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,97349.91
0.6229,0.2956,1.0,0.1024,0.0,0.3188,0.1679,2.3186,0.5255,0.0,0.0487,0.0,0.0,0.4606,0.02310815,0.01719296,0.0,0.0,0.0,1.0,frontyard,hunting_lodge/outdoor,room_type=frontyard; scene=hunting_lodge/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,90403.08
0.608,0.2006,0.6394,0.1106,0.0,0.0,0.1942,2.3186,0.6701,3.0,0.0201,0.0,0.0,0.5292,0.006630989999999999,0.02147852,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,83596.31
0.3955,0.2983,1.0,0.1628,1.0,0.0731,0.1835,2.3186,0.2458,0.0,0.0903,0.0,0.0,0.333,0.06810426,0.0298738,1.0,0.0,0.0,1.0,frontyard,manufactured_home,room_type=frontyard; scene=manufactured_home; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,115798.87
0.683,0.291,1.0,0.185,0.0,0.0055,0.1881,2.33,0.5739,0.0,0.0855,0.0,0.0,0.4368,0.03643155000000001,0.034798499999999996,0.0,0.0,0.0,1.0,frontyard,manufactured_home,room_type=frontyard; scene=manufactured_home; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,93083.45
0.5507,0.2601,0.8886,0.1127,1.0,0.0342,0.1935,2.33,0.5277,1.0,0.0672,0.0,0.0,0.4346,0.03173856,0.02180745,1.0,0.0,0.0,1.0,frontyard,manufactured_home,room_type=frontyard; scene=manufactured_home; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,92955.55
0.6019,0.2678,1.0,0.1392,2.0,0.105,0.2108,2.3186,0.555,1.0,0.0487,0.0,0.0,0.4234,0.021671499999999996,0.029343359999999995,2.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,101758.54
0.6685,0.3142,1.0,0.1386,1.0,0.0947,0.179,2.3186,0.53,1.0,0.0444,1.0,5.3333,0.4491,0.020868,0.0248094,2.0,1.8458214273265856,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,111245.67
0.5804,0.238,0.825,0.0829,1.0,0.0225,0.2018,2.3186,0.5898,1.0,0.0317,1.0,5.3333,0.4703,0.01300334,0.01672922,2.0,1.8458214273265856,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,96328.49
0.4751,0.312,1.0,0.1756,0.0,0.0027,0.2109,2.3186,0.3432,2.0,0.1109,0.0,0.0,0.3552,0.07283912000000001,0.037034040000000004,0.0,0.0,0.0,1.0,frontyard,residential_neighborhood,room_type=frontyard; scene=residential_neighborhood; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,127454.8
0.6138,0.2874,0.4608,0.06,0.0,0.0359,0.1848,2.3186,0.5317,0.0,0.0208,0.0,0.0,0.5989,0.00974064,0.011087999999999999,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,90790.25
0.5016,0.2762,1.0,0.1704,0.0,0.1565,0.2041,2.3186,0.4494,0.0,0.1058,0.0,0.0,0.3822,0.05825348,0.03477864,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,106263.25
0.5985,0.2868,1.0,0.168,0.0,0.1403,0.1906,2.3186,0.5209,0.0,0.079,0.0,0.0,0.4198,0.0378489,0.0320208,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,103975.69
0.5771,0.2132,1.0,0.1078,1.0,0.0,0.2031,2.3186,0.6306,1.0,0.0495,0.0,0.0,0.4093,0.018285299999999997,0.021894180000000003,1.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,98402.51
0.6276,0.306,0.7854,0.0677,1.0,0.0595,0.153,2.3186,0.5124,0.0,0.0359,0.0,0.0,0.5078,0.01750484,0.010358099999999999,1.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,96392.55
0.3548,0.2613,1.0,0.1649,0.0,0.2179,0.1903,2.3186,0.2636,1.0,0.1107,0.0,0.0,0.3307,0.08151948,0.03138047,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,124214.97
0.7036,0.2467,0.7715,0.1007,0.0,0.01,0.1807,2.3186,0.6494,0.0,0.0414,0.0,0.0,0.5308,0.014514840000000001,0.01819649,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,80234.89
0.4581,0.237,0.5728,0.1118,0.0,0.0615,0.2041,2.3186,0.4828,0.0,0.0257,0.0,0.0,0.4952,0.01329204,0.02281838,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,72994.05
0.5901,0.2683,0.3506,0.0649,0.0,0.0241,0.201,2.3186,0.5453,0.0,0.0421,0.0,0.0,0.6203,0.01914287,0.0130449,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,76843.25
0.3835,0.2782,0.2988,0.0324,0.0,0.0,0.1651,2.3186,0.2745,1.0,0.0183,0.0,0.0,0.5573,0.013276650000000001,0.00534924,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,104712.65
